Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,061055,2009,09,22.7,Y
IDCJAC0002,061055,2009,10,21.4,Y
IDCJAC0002,061055,2009,11,25.2,Y
IDCJAC0002,061055,2009,12,24.1,Y
IDCJAC0002,061055,2010,01,26.4,Y
IDCJAC0002,061055,2010,02,27.1,Y
IDCJAC0002,061055,2010,03,26.0,Y
IDCJAC0002,061055,2010,04,23.9,Y
IDCJAC0002,061055,2010,05,20.8,Y
IDCJAC0002,061055,2010,06,17.8,Y
IDCJAC0002,061055,2010,07,17.0,Y
IDCJAC0002,061055,2010,08,17.7,Y
IDCJAC0002,061055,2010,09,20.8,Y
IDCJAC0002,061055,2010,10,21.1,Y
IDCJAC0002,061055,2010,11,22.8,Y
IDCJAC0002,061055,2010,12,24.4,Y
IDCJAC0002,061055,2011,01,25.8,Y
IDCJAC0002,061055,2011,02,28.1,Y
IDCJAC0002,061055,2011,03,26.0,Y
IDCJAC0002,061055,2011,04,22.6,Y
IDCJAC0002,061055,2011,05,19.4,Y
IDCJAC0002,061055,2011,06,18.5,Y
IDCJAC0002,061055,2011,07,17.4,Y
IDCJAC0002,061055,2011,08,19.0,Y
IDCJAC0002,061055,2011,09,21.1,Y
IDCJAC0002,061055,2011,10,21.0,Y
IDCJAC0002,061055,2011,11,24.3,Y
IDCJAC0002,061055,2011,12,21.8,Y
IDCJAC0002,061055,2012,01,25.1,Y
IDCJAC0002,061055,2012,02,24.0,Y
IDCJAC0002,061055,2012,03,23.9,Y
IDCJAC0002,061055,2012,04,23.0,Y
IDCJAC0002,061055,2012,05,20.4,Y
IDCJAC0002,061055,2012,06,17.7,Y
IDCJAC0002,061055,2012,07,17.3,Y
IDCJAC0002,061055,2012,08,19.1,Y
IDCJAC0002,061055,2012,09,21.4,Y
IDCJAC0002,061055,2012,10,22.9,Y
IDCJAC0002,061055,2012,11,23.0,Y
IDCJAC0002,061055,2012,12,25.0,Y
IDCJAC0002,061055,2013,01,26.9,Y
IDCJAC0002,061055,2013,02,25.2,Y
IDCJAC0002,061055,2013,03,25.3,Y
IDCJAC0002,061055,2013,04,23.3,Y
IDCJAC0002,061055,2013,05,20.8,Y
IDCJAC0002,061055,2013,06,18.2,Y
IDCJAC0002,061055,2013,07,18.9,Y
IDCJAC0002,061055,2013,08,20.7,Y
IDCJAC0002,061055,2013,09,24.1,Y
IDCJAC0002,061055,2013,10,25.2,Y
IDCJAC0002,061055,2013,11,22.9,Y
IDCJAC0002,061055,2013,12,25.0,Y
IDCJAC0002,061055,2014,01,25.2,Y
IDCJAC0002,061055,2014,02,24.4,Y
IDCJAC0002,061055,2014,03,24.9,Y
IDCJAC0002,061055,2014,04,23.6,Y
IDCJAC0002,061055,2014,05,22.3,Y
IDCJAC0002,061055,2014,06,19.1,Y
IDCJAC0002,061055,2014,07,18.0,Y
IDCJAC0002,061055,2014,08,17.6,Y
IDCJAC0002,061055,2014,09,20.6,Y
IDCJAC0002,061055,2014,10,23.4,Y
IDCJAC0002,061055,2014,11,24.8,Y
IDCJAC0002,061055,2014,12,24.7,Y
IDCJAC0002,061055,2015,01,25.7,Y
IDCJAC0002,061055,2015,02,25.5,Y
IDCJAC0002,061055,2015,03,26.2,Y
IDCJAC0002,061055,2015,04,22.7,Y
IDCJAC0002,061055,2015,05,20.1,Y
IDCJAC0002,061055,2015,06,18.3,Y
IDCJAC0002,061055,2015,07,17.2,Y
IDCJAC0002,061055,2015,08,19.0,Y
IDCJAC0002,061055,2015,09,19.9,Y
IDCJAC0002,061055,2015,10,24.7,Y
IDCJAC0002,061055,2015,11,25.0,Y
IDCJAC0002,061055,2015,12,24.4,Y
IDCJAC0002,061055,2016,01,26.7,Y
IDCJAC0002,061055,2016,02,26.4,Y
IDCJAC0002,061055,2016,03,24.9,Y
IDCJAC0002,061055,2016,04,24.3,Y
IDCJAC0002,061055,2016,05,22.8,Y
IDCJAC0002,061055,2016,06,18.5,Y
IDCJAC0002,061055,2016,07,18.4,Y
IDCJAC0002,061055,2016,08,18.9,Y
IDCJAC0002,061055,2016,09,20.5,Y
IDCJAC0002,061055,2016,10,22.5,Y
IDCJAC0002,061055,2016,11,24.7,Y
IDCJAC0002,061055,2016,12,26.5,Y
IDCJAC0002,061055,2017,01,27.9,Y
IDCJAC0002,061055,2017,02,26.8,Y
IDCJAC0002,061055,2017,03,24.8,Y
IDCJAC0002,061055,2017,04,22.8,Y
IDCJAC0002,061055,2017,05,21.1,Y
IDCJAC0002,061055,2017,06,18.2,Y
IDCJAC0002,061055,2017,07,19.2,Y
IDCJAC0002,061055,2017,08,19.1,Y
IDCJAC0002,061055,2017,09,23.7,Y
IDCJAC0002,061055,2017,10,22.9,Y
IDCJAC0002,061055,2017,11,22.0,Y
IDCJAC0002,061055,2017,12,26.2,Y
IDCJAC0002,061055,2018,01,26.2,Y
IDCJAC0002,061055,2018,02,26.1,Y
IDCJAC0002,061055,2018,03,26.0,Y
IDCJAC0002,061055,2018,04,25.1,Y
IDCJAC0002,061055,2018,05,20.9,Y
IDCJAC0002,061055,2018,06,17.4,Y
IDCJAC0002,061055,2018,07,19.4,Y
IDCJAC0002,061055,2018,08,19.0,Y
IDCJAC0002,061055,2018,09,19.8,Y
IDCJAC0002,061055,2018,10,20.3,Y
IDCJAC0002,061055,2018,11,23.9,Y
IDCJAC0002,061055,2018,12,25.1,Y
IDCJAC0002,061055,2019,01,27.2,Y
IDCJAC0002,061055,2019,02,25.9,Y
IDCJAC0002,061055,2019,03,26.0,Y
IDCJAC0002,061055,2019,04,24.7,Y
IDCJAC0002,061055,2019,05,22.3,Y
IDCJAC0002,061055,2019,06,18.7,Y
IDCJAC0002,061055,2019,07,19.2,Y
IDCJAC0002,061055,2019,08,19.4,Y
IDCJAC0002,061055,2019,09,20.9,Y
IDCJAC0002,061055,2019,10,22.4,Y
IDCJAC0002,061055,2019,11,25.7,Y
IDCJAC0002,061055,2019,12,25.7,Y
IDCJAC0002,061055,2020,01,26.4,Y
IDCJAC0002,061055,2020,02,26.0,Y
IDCJAC0002,061055,2020,03,24.6,Y
IDCJAC0002,061055,2020,04,24.1,Y
IDCJAC0002,061055,2020,05,19.7,Y
IDCJAC0002,061055,2020,06,18.2,Y
IDCJAC0002,061055,2020,07,17.5,Y
IDCJAC0002,061055,2020,08,18.7,Y
IDCJAC0002,061055,2020,09,21.9,Y
IDCJAC0002,061055,2020,10,22.5,Y
IDCJAC0002,061055,2020,11,24.0,Y
IDCJAC0002,061055,2020,12,24.4,Y
IDCJAC0002,061055,2021,01,25.3,Y
IDCJAC0002,061055,2021,02,24.2,Y
IDCJAC0002,061055,2021,03,23.9,Y
IDCJAC0002,061055,2021,04,22.5,Y
IDCJAC0002,061055,2021,05,20.7,Y
IDCJAC0002,061055,2021,06,17.9,Y
IDCJAC0002,061055,2021,07,18.0,Y
IDCJAC0002,061055,2021,08,19.9,Y
IDCJAC0002,061055,2021,09,21.6,Y
IDCJAC0002,061055,2021,10,22.7,Y
IDCJAC0002,061055,2021,11,21.7,Y
IDCJAC0002,061055,2021,12,24.7,Y
IDCJAC0002,061055,2022,01,24.9,Y
IDCJAC0002,061055,2022,02,25.4,Y
IDCJAC0002,061055,2022,03,24.3,Y
IDCJAC0002,061055,2022,04,23.4,Y
IDCJAC0002,061055,2022,05,20.9,Y
IDCJAC0002,061055,2022,06,17.6,Y
IDCJAC0002,061055,2022,07,17.4,Y
IDCJAC0002,061055,2022,08,18.5,Y
IDCJAC0002,061055,2022,09,19.3,Y
IDCJAC0002,061055,2022,10,21.7,Y
IDCJAC0002,061055,2022,11,22.5,Y
IDCJAC0002,061055,2022,12,23.0,Y
IDCJAC0002,061055,2023,01,24.8,Y
IDCJAC0002,061055,2023,02,26.5,Y
IDCJAC0002,061055,2023,03,26.9,Y
IDCJAC0002,061055,2023,04,23.0,Y
IDCJAC0002,061055,2023,05,20.3,Y
IDCJAC0002,061055,2023,06,18.9,Y
IDCJAC0002,061055,2023,07,19.2,Y
IDCJAC0002,061055,2023,08,19.8,Y
IDCJAC0002,061055,2023,09,22.7,Y
IDCJAC0002,061055,2023,10,23.2,Y
IDCJAC0002,061055,2023,11,23.1,Y
IDCJAC0002,061055,2023,12,25.5,Y
IDCJAC0002,061055,2024,01,27.0,Y
IDCJAC0002,061055,2024,02,26.3,Y
IDCJAC0002,061055,2024,03,25.2,Y
IDCJAC0002,061055,2024,04,23.1,Y
